date	time	id	user	action	table	field	key value	old value	new value
2012/06/13	10:07:13	/sispromers/login.php	aruiz	login	login				
2012/06/13	10:09:49	/sispromers/logout.php	aruiz	logout	logout				
2012/06/13	10:11:37	/sispromers/login.php	aruiz	login	login				
2012/06/13	10:53:38	/sispromers/login.php	aruiz	login	login				
2012/06/13	15:43:05	/sispromers/login.php	aruiz	login	login				
2012/06/13	21:33:10	/sispromers/login.php	aruiz	login	login				
2012/06/13	22:21:58	/sispromers/login.php	aruiz	login	login				
2012/06/13	23:38:22	/sispromers/logout.php	aruiz	logout	logout				
2012/06/13	23:38:27	/sispromers/login.php	aruiz	login	login				
